time,DAM_price,temp,wind_speed,wind_speed_unit,humidity_relative,cloudiness,sun_duration_24hours,temp_heterogeneity_category,phase1_avg_money,phase1_mean,phase2_avg_money,phase2_mean,avg_t_out_on_18h,avg_t_out_on_36h,avg_dam_on_18h,avg_dam_on_36h
2022-11-14 00:00:00,0.1388800048828125,2.2,1.087,1.0,98.1,,424.0,b36,0.35546039712011485,0.2920666610221856,0.24534821834205311,0.17843360367214797,3.261111111111111,6.366666666666666,0.18407833480834962,0.1789116670820448
2022-11-14 01:00:00,0.1277799987792969,1.6,1.0,1.0,99.7,,424.0,b36,0.36513769565274345,0.2920666610221856,0.2515858380792494,0.17843360367214797,3.4833333333333334,6.647222222222222,0.1905561120775011,0.18034555583530001
2022-11-14 02:00:00,0.1218199996948242,2.0,1.038,1.0,99.9,,424.0,b36,0.375641406983574,0.2920666610221856,0.26398435943872994,0.17843360367214797,3.7722222222222226,6.95,0.1957533344692654,0.18252111159430606
2022-11-14 03:00:00,0.1185999984741211,0.7,0.0,1.0,100.0,,424.0,b36,0.3861002799341432,0.2920666610221856,0.28086021904508296,0.17843360367214797,4.061111111111112,7.2444444444444445,0.2002755567762587,0.18531861156887475
2022-11-14 04:00:00,0.1157300033569336,1.0,0.0,1.0,99.2,,424.0,b36,0.40498745526382607,0.2920666610221856,0.3049827738645916,0.17843360367214797,4.461111111111111,7.547222222222223,0.2028144459194607,0.18821833398607044
2022-11-14 05:00:00,0.1331000061035156,-0.1,1.0,1.0,100.0,,424.0,b36,0.4248663831778898,0.2920666610221856,0.32422466209376116,0.17843360367214797,4.861111111111112,7.838888888888889,0.20516777886284723,0.19103666729397245
2022-11-14 06:00:00,0.1750700073242188,0.2,0.0,1.0,100.0,,424.0,b36,0.4324718736629574,0.2920666610221856,0.3228477642908605,0.17843360367214797,5.394444444444444,8.172222222222224,0.2062133339775933,0.19349638917711048
2022-11-14 07:00:00,0.2326699981689453,-0.2,0.0,1.0,100.0,,424.0,b69,0.24161477378559343,0.1564368946068785,0.0366368971443701,-0.012223243413649562,6.005555555555556,8.494444444444445,0.20426500023735894,0.19463833321465385
2022-11-14 08:00:00,0.2423800048828125,3.6,2.045,1.0,98.1,,424.0,b69,0.23973441431922252,0.1564368946068785,0.026278651955066942,-0.012223243413649562,6.655555555555555,8.830555555555554,0.19864611138237848,0.1942805553012424
2022-11-14 09:00:00,0.2275899963378906,5.5,2.22,1.0,94.4,,424.0,b69,0.23882105424318772,0.1564368946068785,0.014285106529869116,-0.012223243413649562,7.083333333333332,9.069444444444443,0.1925294443766276,0.1925644442240397
2022-11-14 10:00:00,0.2143500061035156,7.0,3.328,1.0,89.4,,424.0,b69,0.23746605361535825,0.1564368946068785,0.006458961827517347,-0.012223243413649562,7.383333333333332,9.258333333333333,0.18613944456312392,0.19081333329942493
2022-11-14 11:00:00,0.2052100067138672,4.7,4.007,1.0,93.9,,424.0,b69,0.2337944633781127,0.1564368946068785,-0.004205164165852207,-0.012223243413649562,7.572222222222221,9.41111111111111,0.18049888865152997,0.18894083319769966
2022-11-14 12:00:00,0.1831399993896485,4.4,3.308,1.0,97.5,,424.0,b69,0.23492923268214266,0.1564368946068785,-0.006012787235703992,-0.012223243413649562,7.838888888888889,9.630555555555556,0.17639666578504773,0.18701833301120335
2022-11-14 13:00:00,0.1885399932861328,4.6,4.152,1.0,98.8,,424.0,b69,0.23868226957991084,0.1564368946068785,0.003194749799192468,-0.012223243413649562,8.094444444444443,9.819444444444446,0.17534833272298178,0.18474527740478516
2022-11-14 14:00:00,0.2073200073242188,5.0,4.224,1.0,98.9,,424.0,b69,0.23514874068148817,0.1564368946068785,0.006310913975494834,-0.012223243413649562,8.327777777777778,9.994444444444445,0.17666166602240665,0.1822969443003336
2022-11-14 15:00:00,0.2127799987792969,5.2,3.543,1.0,97.5,,424.0,b69,0.22475476505421288,0.1564368946068785,-0.004166910735079123,-0.012223243413649562,8.56111111111111,10.152777777777779,0.1776383319430881,0.17972361077202692
2022-11-14 16:00:00,0.2134499969482422,5.5,2.851,1.0,96.8,,424.0,b69,0.21207954642264604,0.1564368946068785,-0.0117752846038405,-0.012223243413649562,8.816666666666666,10.27222222222222,0.17751666514078773,0.17631861072116425
2022-11-14 17:00:00,0.255,5.8,3.003,1.0,97.7,,424.0,ab9,0.2381889105162658,0.20365805467012965,0.22297125521140837,0.18940879935571822,9.127777777777776,10.366666666666667,0.17683055453830296,0.17260027737087674
2022-11-14 18:00:00,0.255479995727539,6.2,3.566,1.0,98.3,,424.0,ab9,0.22649226865962402,0.20365805467012965,0.21387831498967494,0.18940879935571822,9.472222222222221,10.441666666666666,0.17374499935574,0.16804749955071344
2022-11-14 19:00:00,0.2213300018310547,6.8,3.841,1.0,97.6,,424.0,ab9,0.222175004774142,0.20365805467012965,0.20956648541014383,0.18940879935571822,9.811111111111112,10.494444444444444,0.17013499959309897,0.1643047218322754
2022-11-14 20:00:00,0.2032200012207031,7.2,2.465,1.0,99.4,,424.0,ab9,0.22044371326138223,0.20365805467012965,0.20835219480045378,0.18940879935571822,10.127777777777778,10.533333333333333,0.16928888871934678,0.16337916607326933
2022-11-14 21:00:00,0.1643000030517578,7.9,1.661,1.0,100.0,,424.0,ab9,0.22254459229158896,0.20365805467012965,0.2113361906106415,0.18940879935571822,10.427777777777779,10.56111111111111,0.1703616663614909,0.16387749947441949
2022-11-14 22:00:00,0.1580899963378906,8.2,1.151,1.0,99.3,,424.0,ab9,0.2263584259189336,0.20365805467012965,0.21470944686820162,0.18940879935571822,10.633333333333333,10.594444444444445,0.17362222205268008,0.16440749952528214
2022-11-14 23:00:00,0.1519199981689453,9.5,2.234,1.0,97.7,,424.0,ab9,0.23062962176442592,0.20365805467012965,0.22310594233413297,0.18940879935571822,10.816666666666668,10.625,0.17690555572509764,0.16486111068725587
2022-11-15 00:00:00,0.14,11.2,5.351,1.0,94.6,,202.0,ab9,0.2365559645583981,0.20365805467012965,0.23461672823063726,0.18940879935571822,10.95,10.663888888888888,0.18077944437662763,0.16518666627671982
2022-11-15 01:00:00,0.1315299987792969,11.5,4.348,1.0,93.9,,202.0,ab9,0.2470706821060768,0.20365805467012965,0.2413037108567887,0.18940879935571822,10.983333333333334,10.663888888888888,0.1850116661919488,0.16576999961005315
2022-11-15 02:00:00,0.1322799987792969,11.3,4.251,1.0,94.4,,202.0,ab9,0.2554262157247025,0.20365805467012965,0.24172241465611974,0.18940879935571822,11.005555555555556,10.669444444444444,0.18991499922010635,0.16694972186618381
2022-11-15 03:00:00,0.1125699996948242,10.9,3.709,1.0,93.4,,202.0,ab9,0.26550160017433233,0.20365805467012965,0.24484500950502736,0.18940879935571822,11.055555555555554,10.702777777777776,0.19259944407145183,0.1688605554368761
2022-11-15 04:00:00,0.1128199996948242,10.4,3.985,1.0,92.4,,202.0,ab9,0.2747984559983432,0.20365805467012965,0.24735411902205737,0.18940879935571822,11.133333333333333,10.719444444444443,0.1954872220357259,0.1718608332739936
2022-11-15 05:00:00,0.1313699951171875,9.5,3.361,1.0,92.6,,202.0,ab9,0.282698255794465,0.20365805467012965,0.25710036907652917,0.18940879935571822,11.25,10.73611111111111,0.19738277774386936,0.1753472222222222
2022-11-15 06:00:00,0.1642700042724609,9.0,4.791,1.0,95.1,,202.0,ab9,0.2839948098513183,0.20365805467012965,0.26304370063636623,0.18940879935571822,11.422222222222222,10.761111111111111,0.19764000023735895,0.17895222218831383
2022-11-15 07:00:00,0.2121799926757812,8.8,3.694,1.0,94.2,,202.0,ab9,0.2817023627956808,0.20365805467012965,0.2620936817348882,0.18940879935571822,11.544444444444444,10.797222222222222,0.19414222208658855,0.18104277759128146
2022-11-15 08:00:00,0.2248999938964844,9.2,4.265,1.0,91.7,,202.0,ab9,0.2754273225724632,0.20365805467012965,0.26125979607952104,0.18940879935571822,11.661111111111111,10.855555555555554,0.18793222257826062,0.18076194466484918
2022-11-15 09:00:00,0.2105899963378906,9.8,4.93,1.0,86.3,,202.0,ab9,0.27021558042301125,0.20365805467012965,0.26079654778140443,0.18940879935571822,11.744444444444445,10.894444444444444,0.1818088896009657,0.17893944464789496
2022-11-15 10:00:00,0.2011000061035156,11.1,5.125,1.0,81.1,,202.0,ab9,0.26486980157363904,0.20365805467012965,0.25373617509552165,0.18940879935571822,11.727777777777776,10.91111111111111,0.1751205563015408,0.17645361137390136
2022-11-15 11:00:00,0.1994600067138672,12.0,5.459,1.0,75.4,,202.0,ab9,0.25827408137259195,0.20365805467012965,0.24341385635035293,0.18940879935571822,11.605555555555556,10.89722222222222,0.16837000020345055,0.17363083351982966
2022-11-15 12:00:00,0.1905,12.3,4.92,1.0,73.9,,202.0,ab9,0.2524553242563547,0.20365805467012965,0.23023915429349096,0.18940879935571822,11.411111111111111,10.872222222222224,0.16234999974568687,0.17011333338419599
2022-11-15 13:00:00,0.2061000061035156,12.5,4.651,1.0,76.9,,202.0,ab9,0.24776901099648424,0.20365805467012965,0.21970530631184376,0.18940879935571822,11.177777777777779,10.858333333333334,0.1584744440714518,0.16688583331637913
2022-11-15 14:00:00,0.2225299987792969,12.6,4.103,1.0,78.5,,202.0,ab9,0.2395361388590503,0.20365805467012965,0.21261634274724586,0.18940879935571822,10.93888888888889,10.85277777777778,0.15746944342719182,0.1625591664844089
2022-11-15 15:00:00,0.2229900054931641,11.6,4.414,1.0,87.9,,202.0,ab9,0.22915709410409382,0.20365805467012965,0.2075614395499382,0.18940879935571822,10.694444444444443,10.83888888888889,0.1573933325873481,0.15764666652679443
2022-11-15 16:00:00,0.2171900024414062,11.5,4.623,1.0,94.5,,202.0,ab9,0.21887346704551214,0.20365805467012965,0.20381913627559023,0.18940879935571822,10.555555555555555,10.833333333333334,0.1551927769978841,0.15200388860702513
2022-11-15 17:00:00,0.2216499938964844,11.9,4.657,1.0,93.3,,202.0,ab9,0.2072318523129711,0.20365805467012965,0.197895722059545,0.18940879935571822,10.433333333333332,10.838888888888889,0.15281666564941407,0.14664916631910535
2022-11-15 18:00:00,0.2161799926757813,11.8,5.315,1.0,95.9,,202.0,ab9,0.19559793203240686,0.20365805467012965,0.18966651187557493,0.18940879935571822,10.37777777777778,10.81111111111111,0.14959388817681207,0.1413383331298828
2022-11-15 19:00:00,0.2197899932861328,11.9,3.811,1.0,95.3,,202.0,ab9,0.1883533753531074,0.20365805467012965,0.18271751666321248,0.18940879935571822,10.344444444444443,10.763888888888888,0.14652833302815757,0.13840916675991485
2022-11-15 20:00:00,0.1806000061035156,12.2,3.775,1.0,94.4,,202.0,ab9,0.18797999940435667,0.20365805467012965,0.18197822268522315,0.18940879935571822,10.333333333333334,10.719444444444443,0.14398444451226128,0.13605500009324814
2022-11-15 21:00:00,0.1645500030517578,12.3,3.336,1.0,95.5,,202.0,ab9,0.18668742245080203,0.20365805467012965,0.17879160920954468,0.18940879935571822,10.35,10.658333333333333,0.14512166680230035,0.13561777771843808
2022-11-15 22:00:00,0.1469400024414063,12.5,3.406,1.0,95.0,,202.0,ab9,0.19072639959320117,0.20365805467012965,0.18595193548928038,0.18940879935571822,10.305555555555555,10.605555555555556,0.1482344445122613,0.13630916659037273
2022-11-15 23:00:00,0.136,12.6,4.734,1.0,92.7,,202.0,ab9,0.1948886614056209,0.20365805467012965,0.19393986596026322,0.18940879935571822,10.222222222222221,10.55,0.15331166670057508,0.13710694440205895
2022-11-16 00:00:00,0.1013099975585938,11.2,3.194,1.0,90.5,,210.0,ab9,0.20272114689309714,0.20365805467012965,0.20247087605996625,0.18940879935571822,10.1,10.497222222222222,0.16026444413926869,0.1377852776845296
2022-11-16 01:00:00,0.1004000015258789,10.9,2.513,1.0,91.5,,210.0,ab9,0.21477808972962573,0.20365805467012965,0.2137614867834645,0.18940879935571822,10.05,10.508333333333333,0.1679433330959744,0.13924944453769258
2022-11-16 02:00:00,0.1146800003051758,10.7,3.076,1.0,89.9,,210.0,ab9,0.22324471453618142,0.20365805467012965,0.21548797503151973,0.18940879935571822,10.05,10.533333333333335,0.17359166675143775,0.14073138893975148
2022-11-16 03:00:00,0.0901999969482422,9.5,3.112,1.0,89.6,,210.0,ab9,0.23222168778743832,0.20365805467012965,0.21609929442321493,0.18940879935571822,10.044444444444444,10.575,0.17606999969482423,0.14241777780320908
2022-11-16 04:00:00,0.0795899963378906,8.9,3.759,1.0,91.7,,210.0,ab9,0.24458349733011436,0.20365805467012965,0.224296817210173,0.18940879935571822,10.094444444444443,10.636111111111113,0.17778666644626195,0.144733611424764
2022-11-16 05:00:00,0.0910999984741211,8.5,4.289,1.0,94.6,,210.0,ab9,0.25501439163725526,0.20365805467012965,0.22878889654316376,0.18940879935571822,10.188888888888888,10.694444444444445,0.17889166683620877,0.14751916694641115
2022-11-16 06:00:00,0.1207399978637695,8.1,3.721,1.0,94.4,,210.0,ab9,0.26138197657885315,0.20365805467012965,0.23497935216669968,0.18940879935571822,10.333333333333334,10.752777777777778,0.1778766670227051,0.15205444463094075
2022-11-16 07:00:00,0.1880099945068359,8.2,4.968,1.0,93.7,,210.0,ab9,0.2581150568268825,0.20365805467012965,0.23704060576505603,0.18940879935571822,10.53888888888889,10.805555555555555,0.17529722256130642,0.15589722209506568
2022-11-16 08:00:00,0.2211600036621094,8.2,4.351,1.0,92.8,,210.0,ab9,0.25042479849555266,0.20365805467012965,0.23165404615437896,0.18940879935571822,10.766666666666667,10.844444444444447,0.167648889541626,0.1574819444020589
2022-11-16 09:00:00,0.1833800048828125,9.1,5.315,1.0,90.0,,210.0,ab9,0.24321546990140688,0.20365805467012965,0.2309490297014953,0.18940879935571822,10.983333333333334,10.877777777777778,0.15790000046624078,0.15668694411383732
2022-11-16 10:00:00,0.1744199981689453,9.3,7.036,1.0,89.2,,210.0,ab9,0.23773548785818102,0.20365805467012965,0.23056312697444167,0.18940879935571822,11.11111111111111,10.88888888888889,0.1488150002161662,0.1557436105940077
2022-11-16 11:00:00,0.1636399993896484,10.9,4.8,1.0,87.1,,210.0,ab9,0.23197990720278067,0.20365805467012965,0.22122546459228923,0.18940879935571822,11.244444444444445,10.883333333333333,0.14048166698879666,0.1555038882361518
2022-11-16 12:00:00,0.161,11.2,5.471,1.0,88.1,,210.0,ab9,0.22834847597100283,0.20365805467012965,0.21288399086799914,0.18940879935571822,11.244444444444445,10.830555555555556,0.13308277808295355,0.1556819438934326
2022-11-16 13:00:00,0.174,11.7,3.927,1.0,85.1,,210.0,ab9,0.22051482348752038,0.20365805467012965,0.1948386423488475,0.18940879935571822,11.183333333333334,10.772222222222224,0.13029000049167208,0.1558613885243734
2022-11-16 14:00:00,0.2010700073242188,12.5,4.587,1.0,81.3,,210.0,ab9,0.21056387684776823,0.20365805467012965,0.17905081381772645,0.18940879935571822,11.105555555555556,10.691666666666668,0.12812555567423503,0.15511972194247775
2022-11-16 15:00:00,0.2205800018310547,11.5,3.063,1.0,85.1,,210.0,ab9,0.19521208408115315,0.20365805467012965,0.17029754217043744,0.18940879935571822,10.966666666666667,10.580555555555556,0.12611388863457576,0.15326166598002114
2022-11-16 16:00:00,0.2383300018310547,11.0,3.325,1.0,87.9,,210.0,ab9,0.17785106076100696,0.20365805467012965,0.1584593123555478,0.18940879935571822,10.905555555555555,10.480555555555556,0.12438388866848417,0.15039833259582516
2022-11-16 17:00:00,0.2611499938964844,10.4,2.947,1.0,88.7,,210.0,ab9,0.15612144997167893,0.20365805467012965,0.14008752961156493,0.18940879935571822,10.877777777777776,10.380555555555555,0.12090222210354276,0.14719055472479922
2022-11-16 18:00:00,0.2395299987792969,10.3,3.585,1.0,90.3,,210.0,ab9,0.14088467007940944,0.20365805467012965,0.12666836216640917,0.18940879935571822,10.894444444444442,10.302777777777777,0.11530611122979059,0.1438463880750868
